,dataset,algorithm,random_state,process_time,training time (s),target_noise,feature_noise,model_size,mse_train,mae_train,r2_train,mse_test,mae_test,r2_test
2279,4544_GeographicalOriginalofMusic,MMTGP,860,2119.416597425,2458.0518248081207,0.0,0.0,110,0.18315216470060416,0.32092001384533114,0.8286453495367823,0.15208052406036845,0.30065256229998466,0.8062766121876705
2350,485_analcatdata_vehicle,MMTGP,11284,718.9981898240001,725.7657899856567,0.0,0.0,159,3760.297909111327,42.25921023305665,0.9534508896179542,52365.20850969665,158.8078707789684,0.2927620587158223
2351,485_analcatdata_vehicle,MMTGP,11964,1134.125758577,1146.0649614334106,0.0,0.0,111,3605.6842755091234,41.49560473551839,0.953271720086598,19708.973170215704,115.48782784933321,0.7682387158039845
2352,485_analcatdata_vehicle,MMTGP,15795,732.124645559,738.8335845470428,0.0,0.0,139,2739.1429160352213,37.793488397409725,0.9713104712735222,13087.500597692662,85.25845543420591,0.5265727936203781
2353,485_analcatdata_vehicle,MMTGP,21575,1197.2594793189999,1212.5366067886353,0.0,0.0,181,3939.849238804995,45.225071427126565,0.9432147986514414,17867.844662133743,91.7215220138602,0.8318499422840981
2354,485_analcatdata_vehicle,MMTGP,22118,1194.0074741140002,1208.8906800746918,0.0,0.0,136,2581.5620081896604,33.735986873031976,0.9689178244945692,18232.224354491493,98.66658147201088,0.7264159785614067
2355,485_analcatdata_vehicle,MMTGP,23654,1227.492973504,1802.2791709899902,0.0,0.0,140,3853.4449488730834,44.73311826538852,0.9483445602257238,47616.42282048429,167.7408983529116,0.411547766019032
2356,485_analcatdata_vehicle,MMTGP,29802,1107.292243709,1120.3177909851074,0.0,0.0,140,2676.056365132348,36.37362851890274,0.9653932825387942,56391.54529731068,158.59959277513585,0.2879568197008562
2357,485_analcatdata_vehicle,MMTGP,5390,684.761190414,690.9252996444702,0.0,0.0,158,3695.07327447253,45.153672888476194,0.9602892931567151,65192.81430380693,186.60569590521024,-0.7435546038473937
2358,485_analcatdata_vehicle,MMTGP,6265,1060.168898266,1069.2803692817688,0.0,0.0,146,5713.493477712276,43.0718406408207,0.9295717203800458,31172.631847112967,133.54937433311915,0.554131383503131
2359,485_analcatdata_vehicle,MMTGP,860,824.080978654,833.7342617511749,0.0,0.0,135,3623.8657395978285,41.04980583357009,0.9438616075300965,75235.15169022088,185.2569890447411,0.011036130103096009
2430,503_wind,MMTGP,11284,3728.9350311989997,3818.5985198020935,0.0,0.0,116,9.265083657486128,2.3291378935770077,0.7973340180765763,9.536433305493459,2.3485972907170876,0.7737177748134929
2431,503_wind,MMTGP,11964,4429.2071240000005,4474.03627038002,0.0,0.0,133,9.437412473514886,2.339671427818741,0.7940939970208721,9.184360579392386,2.3393566812755995,0.7807146004787794
2432,503_wind,MMTGP,15795,4491.652973072,4638.680337667465,0.0,0.0,109,9.282945636902092,2.3466383388048473,0.7923970874516323,9.758728942328203,2.3182038635473123,0.7844014848280786
2433,503_wind,MMTGP,21575,4324.791966676,4456.83683180809,0.0,0.0,160,9.508821258419426,2.3584788345150227,0.7909212076985049,9.079274555503138,2.3022414235078403,0.7887387671343578
2434,503_wind,MMTGP,22118,3883.564676008,4056.504525899887,0.0,0.0,162,9.647940815448093,2.3491299856760395,0.782938683770341,8.81067869261513,2.3394095978706715,0.8087637323000731
2435,503_wind,MMTGP,23654,2963.585205127,3258.8929550647736,0.0,0.0,128,9.369079992546824,2.3449900249106967,0.7909126885372201,9.496354883904402,2.35637632402885,0.7887711995781501
2436,503_wind,MMTGP,29802,4410.269112782,4450.745391607285,0.0,0.0,145,9.35113205955022,2.3414680053756913,0.7931794483094909,9.664046613915609,2.3576868429206264,0.7791340161122152
2437,503_wind,MMTGP,5390,2954.28888988,2976.6563930511475,0.0,0.0,108,9.142759116351943,2.3273403467674263,0.7934679576077737,10.378630150616269,2.4426908442951722,0.7773321173336485
2438,503_wind,MMTGP,6265,3654.730973087,3685.3116450309753,0.0,0.0,113,9.350732801343678,2.330253725715227,0.7944840242045967,9.354365050892614,2.3278823380324427,0.7820472158965739
2439,503_wind,MMTGP,860,3678.815233154,3714.3723254203796,0.0,0.0,94,9.260206381099954,2.337105484216351,0.7928505761554628,10.09981758268581,2.404388059538809,0.7770772741619215
2510,505_tecator,MMTGP,11284,2469.179090681,2574.9419555664062,0.0,0.0,105,0.36689700389980956,0.46779186226735603,0.9982341628420969,0.46616737286265997,0.4981561464472285,0.997648854285142
2511,505_tecator,MMTGP,11964,2543.252670878,2574.751006603241,0.0,0.0,111,0.5102978364847321,0.5156650804450362,0.9972862568287317,1.1002260016269918,0.7899830250377161,0.995726393075999
2512,505_tecator,MMTGP,15795,2407.754354659,2752.320037126541,0.0,0.0,100,0.3616024510631571,0.45547409168349334,0.9983073676054645,0.7091422085836537,0.6032258101705225,0.9960698559303469
2513,505_tecator,MMTGP,21575,1949.872472744,2093.9668254852295,0.0,0.0,123,0.36108384960164835,0.4491055779330035,0.9980935448079019,0.8557399872318573,0.6943556547726637,0.9965592332748607
2514,505_tecator,MMTGP,22118,2281.180802295,2440.911817550659,0.0,0.0,130,0.3047129667093903,0.44159217095831316,0.9985152597444574,0.6605106886409627,0.6064663782234692,0.9967625180874521
2515,505_tecator,MMTGP,23654,2221.045377653,2243.2928087711334,0.0,0.0,89,0.45138908282100676,0.49543272480712763,0.9977544729086295,0.8224396740617355,0.6331325791931611,0.9962382931619392
2516,505_tecator,MMTGP,29802,1878.196131126,1895.2616124153137,0.0,0.0,90,0.35987513539584254,0.45245559775056726,0.9982453479758585,0.5633927232763806,0.6078360182425686,0.9972684339862053
2517,505_tecator,MMTGP,5390,2333.578670974,2352.849352121353,0.0,0.0,106,0.507054021398088,0.5284560722724152,0.9976272883745583,0.9046687138873825,0.7127643411095185,0.9949865780959006
2518,505_tecator,MMTGP,6265,2282.716536749,2304.256360769272,0.0,0.0,93,0.3555037462084388,0.4526874105978165,0.9981724808054504,1.1323107627491709,0.7564039628747808,0.9952370791835624
2519,505_tecator,MMTGP,860,1732.214710471,1748.96058511734,0.0,0.0,102,0.44910345148962644,0.4907873593538116,0.997755230243033,0.9158454413077642,0.6538383056738107,0.9958630916062132
2590,519_vinnie,MMTGP,11284,629.053191333,636.5573928356171,0.0,0.0,114,2.0706383662487844,1.1486329315413535,0.7694955097669328,3.1110338293602187,1.372725006515043,0.709208522588645
2591,519_vinnie,MMTGP,11964,703.731316191,711.6647021770477,0.0,0.0,124,2.3611744284675917,1.2364277249919804,0.7618950513957314,2.1197890327790803,1.1392763836774973,0.7187182635805687
2592,519_vinnie,MMTGP,15795,451.96239459,456.64191722869873,0.0,0.0,121,2.121853189246939,1.1509585159858444,0.7668572346360532,2.8959386184436346,1.3304155507654183,0.7198249857268791
2593,519_vinnie,MMTGP,21575,754.295211956,795.3122003078461,0.0,0.0,134,1.944450653532264,1.0966096151098288,0.7916643525299525,3.373026111292964,1.4714976544501912,0.648926759838323
2594,519_vinnie,MMTGP,22118,728.788316325,738.2902841567993,0.0,0.0,133,2.293781984878681,1.20319318724033,0.7733397708953018,2.3418315050310845,1.1850843017780823,0.6786719777890118
2595,519_vinnie,MMTGP,23654,773.341771903,1217.8494358062744,0.0,0.0,122,2.1405026152019575,1.1770267324606694,0.7481840046698467,2.787898473797273,1.3039772672408219,0.7698133338881635
2596,519_vinnie,MMTGP,29802,618.413864183,625.8591301441193,0.0,0.0,123,2.0703335375381533,1.148200274197765,0.7864099782215318,2.9954901295094096,1.3950129442238581,0.6503763589723446
2597,519_vinnie,MMTGP,5390,572.4184306640001,820.3221409320831,0.0,0.0,127,2.142056752682077,1.1585697632989662,0.7744199232243454,3.446686188564578,1.4228711038921311,0.6236194994095865
2598,519_vinnie,MMTGP,6265,696.5287344909999,712.704827785492,0.0,0.0,54,2.425570071136794,1.2412647107689618,0.7440441076376313,2.0382601910767706,1.169958779322598,0.7787803566338618
2599,519_vinnie,MMTGP,860,598.204162816,604.9215266704559,0.0,0.0,134,2.2261721203087608,1.1991567752300556,0.7513861506249291,2.633806269804418,1.2854828265459988,0.7479951912028237
2670,522_pm10,MMTGP,11284,1222.348457741,1341.6130044460297,0.0,0.0,169,0.41019793119383846,0.5020816308908003,0.5041807102531675,0.43521960893103445,0.518388004090167,0.33419624405904336
2671,522_pm10,MMTGP,11964,1830.067406501,1849.493825674057,0.0,0.0,152,0.3950045123034494,0.4855429787371224,0.4583619694292339,0.5916554742243386,0.5729471836118636,0.3590592292378687
2672,522_pm10,MMTGP,15795,1614.093706378,1912.4125170707703,0.0,0.0,179,0.3697687535138391,0.475011870367197,0.5181641227630327,0.5658925160876991,0.5884634242757564,0.32142734807782314
2673,522_pm10,MMTGP,21575,1436.8452275739999,1455.1812942028046,0.0,0.0,193,0.38564754664352585,0.4910982809681474,0.5065332017818327,0.6516784742939752,0.6264102135855766,0.1798656145035571
2674,522_pm10,MMTGP,22118,1676.744890561,1745.034842967987,0.0,0.0,184,0.3569224077916435,0.4747438230299029,0.541428905074333,0.5963915187269023,0.6017777597398423,0.24984779115510158
2675,522_pm10,MMTGP,23654,1377.8722191220002,1393.3448667526245,0.0,0.0,172,0.38743051122903915,0.48990362765794854,0.5011451411977139,0.5197573387002634,0.54896544447975,0.35645318647715163
2676,522_pm10,MMTGP,29802,1471.7523151409998,1486.793506860733,0.0,0.0,166,0.3710632489255779,0.4887375477190995,0.5291587483079316,0.6044342181378709,0.549477431423778,0.21360787410377302
2677,522_pm10,MMTGP,5390,1585.972154071,1754.3219983577728,0.0,0.0,155,0.3965563055912095,0.4890025982839171,0.4950051600020531,0.5424209457145004,0.5592722152000468,0.3006322897902214
2678,522_pm10,MMTGP,6265,1548.991629226,1571.6133451461792,0.0,0.0,155,0.4025425871428009,0.4793616830996477,0.4897189961210042,0.6108446094322156,0.6100387217737394,0.20689180577785515
2679,522_pm10,MMTGP,860,1572.004367965,1587.1325805187225,0.0,0.0,152,0.3631207222080299,0.473278602660397,0.49155746789620003,0.7164771636613925,0.6577664696655042,0.2724491584614803
2750,523_analcatdata_neavote,MMTGP,11284,698.080594678,708.0713992118835,0.0,0.0,74,0.8180715451397287,0.6205958066250498,0.9473229950843562,0.39886005382040923,0.44604774097673916,0.9745987840189774
2751,523_analcatdata_neavote,MMTGP,11964,691.424900356,699.7551107406616,0.0,0.0,127,0.5404803707331036,0.5016154982447338,0.9660691731543113,1.2927243315307613,0.7055411129313999,0.9044295354617073
2752,523_analcatdata_neavote,MMTGP,15795,543.5177135920001,879.662798166275,0.0,0.0,122,0.6821876941018282,0.5984203237626954,0.9545644385322205,0.8747281530825722,0.7000521043040167,0.9465377375634062
2753,523_analcatdata_neavote,MMTGP,21575,626.550769007,635.2629950046539,0.0,0.0,95,0.697250999644532,0.5663376422660014,0.9544394211119315,0.7455944695981507,0.6083345131103253,0.9536137225264937
2754,523_analcatdata_neavote,MMTGP,22118,669.589571437,678.252799987793,0.0,0.0,120,0.5577900141439813,0.5034315918296736,0.9645215881591219,1.1718797292200036,0.72371643762394,0.9153657463875084
2755,523_analcatdata_neavote,MMTGP,23654,529.725377182,561.5611867904663,0.0,0.0,139,0.7350951622473025,0.5466812789249355,0.953992141357444,0.7599136068925908,0.536931744143027,0.9446191692738025
2756,523_analcatdata_neavote,MMTGP,29802,663.5412972400001,683.1547315120697,0.0,0.0,128,0.6426712010689832,0.5196719639075195,0.9597148802485844,0.9081506490249704,0.6053186332343663,0.9373101219747507
2757,523_analcatdata_neavote,MMTGP,5390,593.326020761,600.6334493160248,0.0,0.0,128,0.8002504391620804,0.6226371552174951,0.9478133843409536,0.4942131933007132,0.5585813935422146,0.9679115680643107
2758,523_analcatdata_neavote,MMTGP,6265,666.469117818,687.4417996406555,0.0,0.0,129,0.8008836510609613,0.6088755786323915,0.9481686854294041,31.398499819291338,1.573057720567576,-1.2315285862016245
2759,523_analcatdata_neavote,MMTGP,860,453.741605806,1298.2690913677216,0.0,0.0,112,0.5715742891062257,0.46856788456319504,0.9649640893552893,1.1858542104873129,0.7397899264227089,0.9097907885157533
2830,527_analcatdata_election2000,MMTGP,11284,2285.123926066,2314.43261885643,0.0,0.0,69,2859219.711014036,1286.1091350716429,0.9995888601624552,3629307.0327950255,1190.2727898460503,0.9946642134309455
2831,527_analcatdata_election2000,MMTGP,11964,2133.9152524300002,2156.682140350342,0.0,0.0,69,1742304.888756457,860.7615800246384,0.9997329988038585,1769104.7279788,872.0976995754376,0.9992959910028215
2832,527_analcatdata_election2000,MMTGP,15795,1477.894813252,1724.7063193321228,0.0,0.0,94,3412436.3378804694,1405.8433120338834,0.9994615658584768,53541918.47318659,4625.194617379232,0.9817417327263672
2833,527_analcatdata_election2000,MMTGP,21575,2070.561714806,2128.1777226924896,0.0,0.0,83,4671109.371036345,1153.6185673824866,0.999005299445145,68714671.99592786,3536.2119767392646,0.9910043509704421
2834,527_analcatdata_election2000,MMTGP,22118,2516.665066723,2544.8597135543823,0.0,0.0,97,2170700.185192088,677.1218704550244,0.9996407172488538,543929.2569468198,477.28006339858234,0.9998608079728875
2835,527_analcatdata_election2000,MMTGP,23654,2547.920124044,3077.5374612808228,0.0,0.0,118,2033791.7181164864,938.3235777273453,0.9991668878330061,106275666.95195372,5218.14039534243,0.9916706875253427
2836,527_analcatdata_election2000,MMTGP,29802,2395.500794296,2420.0299832820892,0.0,0.0,78,3051394.3855617507,1174.4874628808984,0.9995576063965761,2721754.5501935333,1042.1916958821885,0.9943915323482082
2837,527_analcatdata_election2000,MMTGP,5390,2104.054743934,2437.0524179935455,0.0,0.0,91,5885592.765357247,1473.7207059234381,0.9990961341388368,30703203.43347043,2698.278643280651,0.9878696524144797
2838,527_analcatdata_election2000,MMTGP,6265,2437.779843034,2459.6561069488525,0.0,0.0,118,1567560.4450512803,791.2781482002742,0.9993713434335396,19830063.496313497,2319.9411731957953,0.9984872063414048
2839,527_analcatdata_election2000,MMTGP,860,1980.453084257,1999.2697923183441,0.0,0.0,89,6911379.296437935,1599.1874542132316,0.9983261073279872,65000966.806046896,4278.227294005092,0.9924643165058115
2910,529_pollen,MMTGP,11284,1514.1472701339999,1671.5613677501678,0.0,0.0,153,2.0281111222053125,1.1267295406918432,0.7942477629914282,1.9616068011484662,1.1104218735512204,0.8031947800569732
2911,529_pollen,MMTGP,11964,1925.9175929399998,1954.6816666126251,0.0,0.0,130,1.9954064084890277,1.124581588475673,0.8015636842722054,2.061461066215529,1.122859556704337,0.7799492641637669
2912,529_pollen,MMTGP,15795,1770.4236173,1857.8860890865326,0.0,0.0,156,1.9597275681342774,1.1073238632471556,0.7975680113003454,2.138287344122156,1.162111114481964,0.7962328257586604
2913,529_pollen,MMTGP,21575,1838.6205927170001,1859.501146554947,0.0,0.0,147,2.035820836458308,1.1336864134326967,0.7917890283692148,1.9438007588727158,1.0925978298547891,0.809258211647419
2914,529_pollen,MMTGP,22118,1524.632547233,1542.9688279628754,0.0,0.0,131,2.0009452558295617,1.117217228420766,0.8009350552596599,2.0325098069426235,1.136912551807321,0.7833741598681973
2915,529_pollen,MMTGP,23654,1047.958266357,1512.5301611423492,0.0,0.0,153,1.9880833186727471,1.1142361874602098,0.800755089260965,2.0704656471344354,1.1491713814116447,0.7830413406686273
2916,529_pollen,MMTGP,29802,1273.313578668,1592.8320217132568,0.0,0.0,106,1.9653292659495192,1.1063805637676654,0.800823172066654,2.1567942320400073,1.171668583703576,0.7828636871577748
2917,529_pollen,MMTGP,5390,1024.9875403459998,1652.1444182395935,0.0,0.0,122,1.9936726490557077,1.119118540897141,0.8003674957701312,2.0788289882975604,1.131029329352324,0.7829623196462456
2918,529_pollen,MMTGP,6265,1623.9365885739999,1641.5732300281525,0.0,0.0,111,2.024991126547824,1.1277121571022097,0.7959661302878085,1.9688071167577466,1.1108121078732074,0.7980342844715824
2919,529_pollen,MMTGP,860,1523.6632321270001,1569.9506363868713,0.0,0.0,186,1.94300783347515,1.1031074518286235,0.8018778655216874,2.2212657597029923,1.186922433039281,0.7803668432374962
2990,537_houses,MMTGP,11284,4524.256532483,4557.233063697815,0.0,0.0,122,3572164405.3518267,41944.83194273305,0.7404438016883146,3492742727.8101745,41630.36442392097,0.7345056349447479
2991,537_houses,MMTGP,11964,4935.018218138999,5237.861825466156,0.0,0.0,192,3739567793.804991,43003.902171155576,0.7202111481117701,3774595689.9231315,43175.81912510343,0.7224054959145771
2992,537_houses,MMTGP,15795,3873.362060209,3906.691773891449,0.0,0.0,187,3528493446.956517,41385.543917604475,0.7336618113079844,3742929410.7964044,42950.05270694384,0.7232099362741511
2993,537_houses,MMTGP,21575,3951.485654203,3979.835769176483,0.0,0.0,161,3494118583.5637155,41546.17035800639,0.7334667254507248,3674322770.8522696,42232.61651502966,0.7283235555381093
2994,537_houses,MMTGP,22118,4074.662967518,4124.763543367386,0.0,0.0,135,3654122658.11088,43182.00340745402,0.7235553944423709,3841997256.0700045,44384.565068120915,0.7126767550310531
2995,537_houses,MMTGP,23654,3949.6455967200004,4144.646534442902,0.0,0.0,179,3484190076.736734,41599.52693455275,0.7372038392108039,3629784717.185712,42111.72149877372,0.7246752680782232
2996,537_houses,MMTGP,29802,3807.476670269,4046.847698688507,0.0,0.0,147,3501877614.405763,41811.89390470455,0.7326948845014712,3773397386.230675,43690.919740429046,0.710042056460042
2997,537_houses,MMTGP,5390,3688.282451117,3719.007555246353,0.0,0.0,177,3733995699.2421517,42862.32874356054,0.7244402343005613,3500048984.541026,42314.55092237278,0.7453052061773637
2998,537_houses,MMTGP,6265,4044.290918576,4075.673856973648,0.0,0.0,151,3566353821.378404,41339.72273151468,0.740562318946015,3593348271.2311563,42005.867418208414,0.7294001596369388
2999,537_houses,MMTGP,860,3345.5420869719997,3372.3870692253113,0.0,0.0,171,3376789897.180446,40721.27929944216,0.7440223216588917,3746461662.0217266,42576.212331177,0.7205161475385407
3070,542_pollution,MMTGP,11284,2106.8327703200002,2126.8837084770203,0.0,0.0,124,291.7630300590024,10.827519556397672,0.9318325474988249,2733.5401509175927,45.50687741778209,-0.17668534339664843
3071,542_pollution,MMTGP,11964,2436.1373426080004,2463.0387513637543,0.0,0.0,122,219.84009682150943,10.464963752081248,0.9508103355467339,1878.4964703801922,36.622493872423085,-0.04905968353804879
3072,542_pollution,MMTGP,15795,1254.0797024,1266.2800908088684,0.0,0.0,140,308.15533554279176,13.112531631965371,0.9199185636056314,1740.6204038513436,34.79907406182333,0.4460766640658145
3073,542_pollution,MMTGP,21575,2121.6623581940003,2270.334136724472,0.0,0.0,131,204.52373219881173,10.386878991114216,0.9445838029069471,1990.2599957116856,40.14499802983308,0.34851691920501227
3074,542_pollution,MMTGP,22118,2196.988626343,2227.808223247528,0.0,0.0,153,260.4258819778187,11.16372745958804,0.9351030450585972,995.2125429330134,24.818459810304336,0.6759018141158026
3075,542_pollution,MMTGP,23654,1684.827348454,1704.7589144706726,0.0,0.0,140,114.44644861987376,8.26640985139304,0.9701043485245495,3459.6243529087274,42.78327209362904,0.0727950535397327
3076,542_pollution,MMTGP,29802,2656.233511652,2903.2572174072266,0.0,0.0,138,173.2245508680646,9.350858762286522,0.9553012296956377,3678.966637131924,52.425143367853956,-0.16131508731490318
3077,542_pollution,MMTGP,5390,2129.269179457,2305.673609972,0.0,0.0,125,225.48969966599827,10.297844964469636,0.9398382810188263,4193.024529624937,52.37144958952884,-0.07769061564409618
3078,542_pollution,MMTGP,6265,2144.049451065,2165.74685382843,0.0,0.0,130,246.7156238634437,12.17407589879078,0.9387199756165676,2521.755286967652,41.37486993089372,0.19189157195903628
3079,542_pollution,MMTGP,860,2015.8011165169999,2089.9390914440155,0.0,0.0,148,266.364600352884,11.712146636330546,0.936597750572796,3992.9473809088277,49.93695331855754,-0.536165538098766
3150,547_no2,MMTGP,11284,1743.485712861,1815.1376976966858,0.0,0.0,169,0.1751968712078246,0.3298846737259764,0.6870023395570728,0.25467052545174096,0.38760296152564827,0.5413733925796843
3151,547_no2,MMTGP,11964,2191.261184337,2504.3206899166107,0.0,0.0,149,0.17026630506843543,0.3284857396451558,0.6994035497107032,0.29875255040543736,0.429674548920481,0.44962144439264384
3152,547_no2,MMTGP,15795,1991.776550844,2104.578313589096,0.0,0.0,162,0.1722610882599538,0.3292150401972762,0.7043193386936393,0.2760984635316983,0.386510169551533,0.44903329430718697
3153,547_no2,MMTGP,21575,1800.269957145,2039.9216828346252,0.0,0.0,140,0.202199538991104,0.35200021732088144,0.6285101240677078,0.2359902572670233,0.38935556018104767,0.6169330027353273
3154,547_no2,MMTGP,22118,1951.882838545,2024.2045996189117,0.0,0.0,148,0.19907372439870058,0.3508214424530546,0.6704933220758316,0.22402598736628268,0.3841595641843837,0.4817966876223976
3155,547_no2,MMTGP,23654,1321.39569463,1778.8063824176788,0.0,0.0,145,0.17585910801825502,0.332232581230027,0.6926051671315223,0.2791723721793497,0.42368860098163663,0.4757511385635321
3156,547_no2,MMTGP,29802,1648.828647652,1715.568996667862,0.0,0.0,201,0.19458003221783943,0.34655032635189187,0.6658898430107304,0.20947025456623383,0.351725489226541,0.5821196898664842
3157,547_no2,MMTGP,5390,1448.303315576,1462.9196577072144,0.0,0.0,187,0.18562237378631558,0.3341288603305446,0.6839881477333012,0.26322795312223624,0.3870823317263639,0.45683035706606967
3158,547_no2,MMTGP,6265,1896.983821705,1923.419424533844,0.0,0.0,160,0.18129050912906003,0.3376176805031391,0.6396305494636636,0.24343500693567535,0.3866006007979161,0.6686900452690474
3159,547_no2,MMTGP,860,1820.353131071,1906.042096376419,0.0,0.0,122,0.20165032101051156,0.3606304269547057,0.6531573689877932,0.222912943185808,0.37413690757996243,0.5582946943632026
3230,556_analcatdata_apnea2,MMTGP,11284,644.891733643,747.1366684436798,0.0,0.0,134,889333.3578835119,303.0384204910085,0.9095757440033276,681114.6369470265,302.7896266606245,0.9261436913396579
3231,556_analcatdata_apnea2,MMTGP,11964,951.384894007,1232.3500299453735,0.0,0.0,140,749756.2687066143,343.05711174507223,0.9224621928894983,1275443.514792534,477.4341496592223,0.8682648233964483
3232,556_analcatdata_apnea2,MMTGP,15795,849.463080826,858.9980368614197,0.0,0.0,108,845856.9776645831,305.1719501065799,0.907604775259295,821616.662977235,386.02926134992623,0.9268381079143527
3233,556_analcatdata_apnea2,MMTGP,21575,880.2994008879999,925.9304738044739,0.0,0.0,130,772344.9343373199,337.8370776615432,0.9142140470972676,1121286.8667528215,394.74953876186487,0.9041825983784457
3234,556_analcatdata_apnea2,MMTGP,22118,827.464146907,837.8208289146423,0.0,0.0,119,996950.9195483525,328.69000281419613,0.9016361994447287,357011.2168906472,265.6830325677447,0.9570786253716403
3235,556_analcatdata_apnea2,MMTGP,23654,652.989952377,901.0037169456482,0.0,0.0,121,1008813.3591684733,340.1646661029159,0.9029294816675713,378443.0836211595,279.5996949409775,0.9496935254159719
3236,556_analcatdata_apnea2,MMTGP,29802,751.8016064200001,758.8115999698639,0.0,0.0,163,526258.715635063,348.8455444392302,0.9283383255099902,2023103.1480796728,556.0745630543988,0.8773233694268554
3237,556_analcatdata_apnea2,MMTGP,5390,763.4965296170001,957.0456652641296,0.0,0.0,176,821284.9279681648,345.7498411795015,0.9003181286367541,948357.2877478355,386.62842817099124,0.931904227657151
3238,556_analcatdata_apnea2,MMTGP,6265,945.564617258,955.6298925876617,0.0,0.0,164,870535.7308132721,301.6838046755492,0.9081388767432498,837147.5106419635,356.95238932348815,0.9186473206509927
3239,556_analcatdata_apnea2,MMTGP,860,801.275056095,812.2123737335205,0.0,0.0,143,998748.3010917165,345.91459097929067,0.8922027661053872,398931.47729769966,279.13032724778947,0.9634811729756776
3310,557_analcatdata_apnea1,MMTGP,11284,655.933833494,746.849933385849,0.0,0.0,157,967014.5753260503,329.6160361966867,0.8979105132476565,633840.9778041941,326.79854911651023,0.9476524581586409
3311,557_analcatdata_apnea1,MMTGP,11964,932.851015425,943.356903553009,0.0,0.0,137,879934.1463188597,347.3293401781603,0.9073470182466017,904294.1492449238,400.3015545496028,0.9247274664930606
3312,557_analcatdata_apnea1,MMTGP,15795,1057.119895445,1170.022134065628,0.0,0.0,132,955181.6028155785,310.024566664276,0.8901799563928011,694983.493225897,362.25266094582526,0.9513215226943995
3313,557_analcatdata_apnea1,MMTGP,21575,909.209075348,935.9817609786987,0.0,0.0,137,866303.6634269236,356.81571283845284,0.9114187464159013,990021.9329041272,456.1216239002243,0.911546864788759
3314,557_analcatdata_apnea1,MMTGP,22118,916.044951425,931.1709594726562,0.0,0.0,120,1016610.8226902558,339.69664003088434,0.904320219126083,423296.142999461,270.1512337806217,0.951230469042108
3315,557_analcatdata_apnea1,MMTGP,23654,630.93526533,728.7437756061554,0.0,0.0,122,933748.3762924202,318.26308553877374,0.9198686113228807,682760.6854862112,303.30386368163096,0.8764513379847976
3316,557_analcatdata_apnea1,MMTGP,29802,997.221056897,1042.116801738739,0.0,0.0,160,707230.9862824051,361.11589946200246,0.9066967849115792,1845496.3289798673,469.3570464502078,0.8951638883543929
3317,557_analcatdata_apnea1,MMTGP,5390,571.7987893909999,576.2859106063843,0.0,0.0,133,835849.7520544891,333.5165282691658,0.8999184167652043,1011018.9862333271,385.4644231447,0.9344002260447105
3318,557_analcatdata_apnea1,MMTGP,6265,1115.37680609,1126.3869891166687,0.0,0.0,158,840379.051353905,327.8864331778256,0.9147950725036458,1103169.4677433714,399.2135123458811,0.899315935252354
3319,557_analcatdata_apnea1,MMTGP,860,943.632696633,954.6621367931366,0.0,0.0,146,1065099.8900205155,364.08199056410325,0.8940899829335981,303484.2458014118,271.07380194016645,0.9707623587918095
3390,560_bodyfat,MMTGP,11284,1548.323788954,1565.463376045227,0.0,0.0,115,0.5171479638662649,0.16759970290943332,0.9920331236426887,1.9582937653926196,0.296624448374298,0.9763058141540255
3391,560_bodyfat,MMTGP,11964,1950.988401914,1971.7064278125763,0.0,0.0,101,0.4539258006606603,0.1929151988715414,0.9938155517834274,0.3733431831228441,0.2024174304266266,0.9936022291287153
3392,560_bodyfat,MMTGP,15795,1656.689866543,2108.4517102241516,0.0,0.0,105,0.26597667655845325,0.15832806500787833,0.9961700850517563,1.2080633095413993,0.21879891080932362,0.9827041308730575
3393,560_bodyfat,MMTGP,21575,2030.7525362009999,2054.0826272964478,0.0,0.0,86,0.5159744209411163,0.1605052069450581,0.9929361027154436,0.013970973763715614,0.08460783703878945,0.9997643973057903
3394,560_bodyfat,MMTGP,22118,2638.9642965209996,2671.9439680576324,0.0,0.0,76,0.5153476716403101,0.13836354650596164,0.9928592830740893,0.005439664978394377,0.05210114291667487,0.9999127172229023
3395,560_bodyfat,MMTGP,23654,1803.0090617629999,1823.143309354782,0.0,0.0,111,0.5927832433101307,0.3175307929298626,0.9921519901320928,0.1753609306802757,0.2833203030079264,0.9966523162936958
3396,560_bodyfat,MMTGP,29802,2140.785131765,2166.318283557892,0.0,0.0,94,0.39076177940974094,0.12875372701727122,0.9939108244647866,0.48506110595265656,0.24702420365704475,0.9943931360532857
3397,560_bodyfat,MMTGP,5390,1775.7307549910001,1792.9012160301208,0.0,0.0,94,0.500005044679396,0.13653175069321138,0.9920385142361211,0.7677571954691924,0.29569667360042334,0.9912716856239603
3398,560_bodyfat,MMTGP,6265,2513.002588553,2552.599949359894,0.0,0.0,129,0.5742669926868523,0.25744585817347365,0.9916214235385424,0.0448852405867177,0.1567219412236556,0.9993879098975273
3399,560_bodyfat,MMTGP,860,1814.758176512,1834.165107011795,0.0,0.0,90,0.6187028163710987,0.27614049421274306,0.9909306872178949,0.1481239694146643,0.19111068225217548,0.9979216802122727
3470,561_cpu,MMTGP,11284,1379.560021913,3000.1530888080597,0.0,0.0,86,17.701130537787154,2.261006719113707,0.9988947778080821,415.3081876065512,7.833813302580232,0.9909769546874723
